,neighborhood,year,livability_score,livability_deviation_from_avg,physical_environment_deviation,nuisance_insecurity_deviation,social_cohesion_deviation,facilities_deviation,housing_stock_deviation,dimension_scores_available,dist_supermarket,dist_daily_groceries,dist_attraction,dist_library,dist_museum,dist_performing_arts,dist_cinema,dist_sauna,dist_cafe,dist_cafeteria,dist_restaurant,dist_swimming_pool,dist_ice_rink,dist_gp_post,dist_gp_practice,dist_pharmacy,dist_hospital,dist_daycare,dist_after_school_care,dist_primary_school,dist_secondary_school,dist_highway_ramp,dist_train_station,rental_dwellings,owner_occupied_dwellings,corporation_dwellings,total_dwellings,pct_occupied,avg_woz_value,pct_feels_unsafe,pct_perceives_crime,safety_rating,pct_noise_air_traffic,pct_noise_rail_traffic,pct_noise_business,pct_noise_road_traffic,pct_noise_events,pct_noise_neighbors,pct_polluted_air,pct_bad_smell,pct_any_noise,survey_available,address_density,urbanity_class,area_water_ha,area_land_ha,area_total_ha,cohesion_scale_score,pct_actively_engaged,pct_wants_to_engage,pct_maybe_engage,engagement_available,population
107,Achtse Barrier-Spaaihoef,2023,,,,,,,,,0.9,1,2.2,5.2,6,5.5,5.7,4.2,4.1,0.9,1,2.2,9.6,4.1,0.6,0.6,4.1,0.5,0.6,0.5,2.3,3.7,4.8,0.05,0.88,0.07,1887.0,0.99,399,0.21,0.03,7.6,0.61,0.03,0.03,0.26,0.23,0.14,0.24,0.12,0.69,True,1550,Strongly urban,1.0,101.0,102,6.4,0.23,0.1,0.32,True,4471
108,Achtse Barrier-Spaaihoef,2024,4.09753326006111,-0.004731591082573,-0.0170179532687216,0.021621342765679,0.0192440650304205,-0.0548923125341217,0.0263132669241705,True,0.9,1,2.2,5.2,6,5.5,5.7,4.2,3.9,1.3,1,2.2,9.6,4.1,0.6,0.6,4.1,0.5,0.6,0.5,2.3,3.6,4.8,0.05,0.88,0.07,1888.0,0.99,406,0.18,0.05,7.7,0.58,0.03,0.03,0.26,0.22,0.14,0.21,0.08,0.69,True,1552,Strongly urban,1.0,101.0,102,6.3,0.23,0.15,0.31,True,4521
109,Achtse Barrier-Spaaihoef,2025,,,,,,,,,0.9,1,2.2,5.2,.,.,5.7,0.8,3.9,1.3,0.9,2.2,9.6,.,0.6,0.6,4.2,0.5,0.6,0.5,.,3.6,4.8,0.05,0.88,0.07,1888.0,0.99,406,0.19,0.05,7.6,0.56,0.01,0.01,0.26,0.2,0.11,0.2,0.09,0.68,True,1554,Strongly urban,1.0,101.0,102,6.2,0.27,0.14,0.38,True,4524
120,Barrier,2014,3.95608765662955,-0.146177194514134,-0.0341629651921817,-0.0891672711378249,-0.0470253098547646,0.0550098182526543,-0.0308314665820179,True,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.5,0.37,852.0,0.97,.,,,,0.03,0.01,0.02,0.22,0.02,0.17,0.16,0.06,0.34,False,2429,Strongly urban,0.0,26.0,.,,,,,,2190
121,Barrier,2015,,,,,,,,,0.5,0.4,2.5,2.9,3,3.2,2.8,4.4,0.3,0.2,0.5,1.8,6.1,1.2,0.8,0.5,1.3,0.4,0.4,0.4,0.5,3.6,1.4,0.12,0.47,0.4,890.0,0.98,.,,,,0.01,0,0.05,0.1,0.07,0.28,0.1,0.07,0.38,False,2655,Very strongly urban,0.0,26.0,26,,,,,,2250
122,Barrier,2016,3.95532952246032,-0.146935328683366,,,,,,False,0.5,0.4,2.5,2.9,2.9,2.6,2.8,4.4,0.3,0.2,0.5,1.9,6.1,1.3,0.8,0.5,1.3,0.4,0.4,0.4,0.5,3.6,1.4,0.13,0.47,0.4,891.0,0.98,201,,,,0,0.01,0.03,0.11,0.07,0.17,0.16,0.06,0.3,False,2672,Very strongly urban,0.0,26.0,26,,,,,,2252
123,Barrier,2017,,,,,,,,,0.5,0.4,2.5,2.9,2.9,2.6,2.8,4.4,0.3,0.2,0.5,1.9,6.1,.,0.8,0.5,1.3,0.4,0.4,0.4,0.5,3.6,1.3,0.12,0.47,0.39,892.0,0.98,208,,,,0.01,0.04,0.05,0.17,0.06,0.17,0.14,0.04,0.33,False,2684,Very strongly urban,0.0,26.0,.,,,,,,2195
124,Barrier,2018,3.97402661308989,-0.128238238053794,-0.0300228507061251,-0.0803822223362491,-0.0554500233651714,0.0521389927986625,-0.0145221344449114,True,0.5,0.4,2.5,2.9,2.9,1.7,2.8,4.4,0.3,0.2,0.5,1.9,6.1,1.3,0.8,0.5,1.3,0.4,0.4,0.4,0.5,3.6,1.3,0.11,0.48,0.39,895.0,0.97,227,0.34,0.18,6.9,0.05,0.04,0.06,0.21,0.07,0.13,0.17,0.03,0.38,True,2742,Very strongly urban,0.0,26.0,26,5.8,,,,False,2168
125,Barrier,2019,,,,,,,,,0.5,0.9,2.4,2.9,2.9,2.6,2.9,4.4,0.4,0.3,0.5,1.9,6.1,1.3,0.6,0.5,1.3,0.5,0.5,0.5,0.6,3.6,1.3,0.12,0.48,0.4,895.0,0.98,247,0.25,0.21,6.7,0.04,0.02,0.04,0.16,0.12,0.21,0.33,0.12,0.4,True,2712,Very strongly urban,0.0,26.0,26,5.8,,,,False,2143
126,Barrier,2020,4.01238101418531,-0.089883836958379,-0.0251701224042167,-0.0688931786455409,-0.0599429234192015,0.0818844981201082,-0.0177621106095283,True,0.5,0.9,2.4,2.9,2.9,2.6,2.9,4.4,0.4,0.3,0.5,1.9,6.1,1.3,0.6,0.5,1.3,0.5,0.5,0.5,0.6,3.6,1.3,0.12,0.48,0.4,895.0,0.98,271,0.23,0.16,6.9,0.07,0.03,0.04,0.18,0.07,0.19,0.29,0.1,0.4,True,2777,Very strongly urban,0.0,26.0,26,5.9,,,,False,2130
127,Barrier,2021,,,,,,,,,0.5,0.9,2,2.9,2.9,2.6,2.2,4.4,0.4,0.3,0.5,1.9,6.1,1.3,0.6,0.5,1.3,0.5,0.5,0.5,0.6,3.6,1.3,0.12,0.48,0.4,897.0,0.97,296,0.21,0.14,7.1,0.08,0.05,0.03,0.24,0.04,0.13,0.17,0.04,0.37,True,2820,Very strongly urban,0.0,26.0,26,6,,,,False,2077
128,Barrier,2022,4.00407466330019,-0.0981901878434951,-0.0232071681243977,-0.0868408786767729,-0.0570359494414132,0.0761643439303652,-0.0072705355312768,True,0.6,1.1,2.6,3.1,3.3,2.9,2.4,3,0.6,0.3,0.5,2.2,6.2,1.3,0.7,0.7,1.3,0.6,0.6,0.6,0.6,3.7,1.5,0.12,0.48,0.39,899.0,0.98,319,0.2,0.11,7.3,0.07,0.04,0.04,0.28,0.03,0.13,0.17,0.03,0.4,True,2896,Very strongly urban,0.0,26.0,26,5.8,,,,False,2045
129,Barrier,2023,,,,,,,,,0.6,1.1,2.2,3.1,3.3,2.9,2.4,3,0.6,0.3,0.5,2.2,6.2,1.3,0.7,0.7,1.3,0.6,0.6,0.6,0.6,3.7,1.5,0.12,0.48,0.39,900.0,0.99,362,0.2,0.13,7.3,0.07,0.06,0.05,0.29,0.05,0.13,0.25,0.08,0.39,True,3033,Very strongly urban,0.0,26.0,26,5.9,0.22,0.1,0.32,True,2040
130,Barrier,2024,4.01888189791907,-0.0833829532246194,-0.0283242205059553,-0.0700886766825061,-0.0572647373365464,0.0817557122241208,-0.0094610309237326,True,0.6,1.1,2.2,3.1,3.1,3,2.4,3,0.6,0.3,0.5,2.2,6.2,1.3,0.7,0.7,1.3,0.6,0.6,0.6,0.6,3.7,1.5,0.13,0.48,0.39,905.0,0.98,369,0.22,0.16,7.2,0.08,0.02,0.02,0.29,0.07,0.15,0.15,0.07,0.39,True,3090,Very strongly urban,0.0,26.0,26,6,0.21,0.14,0.32,True,2047
131,Barrier,2025,,,,,,,,,0.5,1.1,2.2,3.1,.,.,2.4,1,0.6,0.3,0.5,2.2,6.2,.,0.5,0.7,1.3,0.6,0.6,0.6,.,3.7,1.5,0.12,0.49,0.39,912.0,0.97,369,0.26,0.17,7.2,0.09,0.01,0.01,0.25,0.08,0.12,0.18,0.08,0.35,True,3113,Very strongly urban,0.0,26.0,26,6,0.25,0.16,0.4,True,2040
142,BeA2,2014,4.12207648652176,0.0198116353780779,-0.0474450085029487,0.0101260778064534,0.0429149743416359,-0.0735518669269796,0.0877674586599167,True,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,9.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,36,Not urban,3.0,215.0,.,,,,,,35
143,BeA2,2015,,,,,,,,,4.5,1.4,5,5.9,3.1,7.5,6.5,8.5,0.9,1.4,1.4,5.2,9,6.5,4.3,4.6,6.5,3.2,3.5,3.7,3.7,2.3,5.3,.,.,.,9.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,31,Not urban,3.0,215.0,217,,,,,,32
144,BeA2,2016,4.21989626567265,0.117631414528963,,,,,,False,4.6,1.5,5,5.9,2.6,6.2,6.6,8.7,0.9,1.5,1.5,5.2,9.2,6.8,4.3,4.6,6.8,3.2,3.5,3.7,3.7,2.3,5.6,.,.,.,8.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,31,Not urban,3.0,215.0,217,,,,,,29
145,BeA2,2017,,,,,,,,,4.6,1.5,5,5.9,2.6,6.2,6.6,8.7,0.9,1.5,1.5,5.2,9.2,.,4.3,4.7,6.8,2.4,3.5,3.5,3.7,2.3,5.5,.,.,.,8.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,31,Not urban,3.0,215.0,.,,,,,,31
146,BeA2,2018,4.13683647990255,0.0345716287588624,-0.0262990910837246,-0.0187329958989671,0.0277484490696393,-0.0402142297241345,0.0920694963960492,True,4.6,1.5,5,5.9,6.1,5.9,6.6,8.7,0.8,1.5,1.5,5.2,9.2,6.7,4.3,4.7,6.7,2.3,3.5,3.5,3.7,2.3,5.5,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,31,Not urban,3.0,215.0,217,.,,,,False,27
147,BeA2,2019,,,,,,,,,3.8,1.6,4.8,6,6,6.5,7,8.7,0.9,1.5,1.4,5,9.2,6.8,3.9,3.9,6.8,2.4,3.7,3.7,4.7,2.3,5.4,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,31,Not urban,3.0,215.0,217,.,,,,False,30
148,BeA2,2020,4.15442002081971,0.0521551696760265,-0.0222964421031983,-0.0215670998418157,0.0365677047560456,-0.0343350830501349,0.0937860899151295,True,3.7,1.7,3.7,6,6.1,6.4,7,8.7,0.9,1.6,1.5,5,9.2,6.8,4.1,4.4,6.8,2.3,3.8,3.8,4.7,2.3,5.4,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,35,Not urban,3.0,215.0,217,.,,,,False,25
149,BeA2,2021,,,,,,,,,3.7,1.7,4.8,4.2,6.2,6.4,6,8.8,0.9,1.6,1.5,5,9.3,6.8,4.2,4.4,6.8,2.4,3.3,3.3,3.4,2.3,5.4,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,36,Not urban,3.0,215.0,217,.,,,,False,26
150,BeA2,2022,3.99191143392865,-0.110353417215037,-0.0255645077992074,-0.136050164984089,0.0123963336845197,-0.0532092683209717,0.0920741902047112,True,3.9,2.4,6.3,7.3,6.3,6.2,5.9,7,3.9,2.1,0.8,5,9.2,6.8,4,4.2,6.8,2.2,3.3,3.3,3.3,1.9,5.4,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,36,Not urban,6.0,256.0,262,.,,,,False,32
151,BeA2,2023,,,,,,,,,3.6,1.6,5,7.1,6,6.3,5.9,7,3.6,1.7,0.8,5,9.5,6.8,4,4.2,6.8,3.2,3.2,3.2,3.4,1.9,5.4,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,37,Not urban,6.0,256.0,262,.,.,.,.,True,31
152,BeA2,2024,4.18754499623703,0.0852801450933429,-0.0175567934872931,0.0800975054244629,0.0300724984092009,-0.0956462823284968,0.0883132170754688,True,3.6,1.5,5,6.7,5.4,6,5.8,6.9,3.6,1.4,0.8,5,9.4,6.8,4,4.1,6.8,3.1,3.2,3.2,3.4,2,5.5,.,.,.,7.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,37,Not urban,6.0,256.0,262,.,.,.,.,True,28
153,BeA2,2025,,,,,,,,,3.6,1.4,5,6.8,.,.,5.7,5.3,3.4,1.5,0.9,5,9.4,.,3.8,3.8,6.7,2.7,2.7,2.7,.,1.9,5.2,.,.,.,6.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,38,Not urban,6.0,256.0,262,.,.,.,.,True,23
163,Beemden,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,0.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,654,Slightly urban,14.0,158.0,.,,,,,,x
164,Beemden,2015,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,701,Slightly urban,14.0,158.0,171,,,,,,x
165,Beemden,2016,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,663,Slightly urban,13.0,158.0,171,,,,,,x
166,Beemden,2017,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,664,Slightly urban,13.0,158.0,.,,,,,,x
167,Beemden,2018,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,663,Slightly urban,13.0,158.0,171,.,,,,False,x
168,Beemden,2019,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,665,Slightly urban,13.0,158.0,171,.,,,,False,x
169,Beemden,2020,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,670,Slightly urban,13.0,158.0,171,.,,,,False,x
170,Beemden,2021,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,671,Slightly urban,13.0,158.0,171,.,,,,False,x
171,Beemden,2022,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,659,Slightly urban,13.0,158.0,171,.,,,,False,x
172,Beemden,2023,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,658,Slightly urban,13.0,158.0,171,.,.,.,.,True,x
173,Beemden,2024,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,659,Slightly urban,13.0,158.0,171,.,.,.,.,True,x
174,Beemden,2025,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,655,Slightly urban,13.0,158.0,171,.,.,.,.,True,x
185,Bennekel-Oost,2014,3.92357553778239,-0.1786893133613,-0.0165768814241284,-0.128072481760262,-0.0573268696357582,0.0681506918487529,-0.0448637723899036,True,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.36,0.55,1599.0,0.95,.,,,,0.07,0,0.03,0.13,0.04,0.25,0.23,0.11,0.38,False,1880,Strongly urban,1.0,58.0,.,,,,,,3283
186,Bennekel-Oost,2015,,,,,,,,,0.4,0.4,4.1,2.6,1.5,3,2.4,0.7,0.4,0.3,0.6,1.5,1.1,3.8,0.4,0.3,1.5,0.4,0.4,0.4,1.1,2.4,3.5,0.08,0.36,0.54,1589.0,0.97,.,,,,0.03,0,0.06,0.13,0.1,0.29,0.13,0.13,0.41,False,1984,Strongly urban,1.0,58.0,59,,,,,,3319
187,Bennekel-Oost,2016,3.9426401217967,-0.159624729346982,,,,,,False,0.4,0.4,4.1,2.6,1.9,2.3,2.4,0.7,0.4,0.3,0.5,1.5,1.1,3.8,0.4,0.3,4.1,0.4,0.4,0.4,1.1,2.4,3.6,0.09,0.37,0.54,1589.0,0.97,161,,,,0.04,0,0.07,0.12,0.07,0.2,0.12,0.1,0.32,False,2005,Strongly urban,1.0,58.0,59,,,,,,3345
188,Bennekel-Oost,2017,,,,,,,,,0.4,0.4,4.1,2.6,1.9,2.3,2.4,0.7,0.4,0.3,0.5,1.5,1.1,.,0.4,0.3,3.7,0.4,0.4,0.4,1.2,2.4,3.8,0.09,0.37,0.54,1589.0,0.97,165,,,,0.02,0.01,0.03,0.15,0.06,0.28,0.1,0.06,0.41,False,2038,Strongly urban,1.0,58.0,.,,,,,,3324
189,Bennekel-Oost,2018,3.95552842185686,-0.146736429286825,-0.0123286278088481,-0.108057166453758,-0.0558258446373245,0.0734980558240363,-0.0440228462109308,True,0.4,0.4,4.1,2.6,2,2.3,2.4,0.7,0.4,0.3,0.5,1.5,1.1,3.7,0.4,0.3,3.7,0.4,0.4,0.4,1.2,2.4,3.8,0.1,0.38,0.52,1588.0,0.98,176,0.37,0.25,5.9,0.06,0.03,0.02,0.28,0.08,0.32,0.15,0.16,0.48,True,2095,Strongly urban,1.0,58.0,59,5.4,,,,False,3343
190,Bennekel-Oost,2019,,,,,,,,,0.4,0.4,4.1,2.6,1.9,2.3,2.9,0.7,0.4,0.3,0.5,1.5,1.1,3.7,0.4,0.3,4.2,0.4,0.4,0.4,1.2,2.4,3.8,0.11,0.37,0.52,1629.0,0.96,192,0.44,0.3,5.9,0.05,0.02,0.02,0.29,0.09,0.35,0.24,0.18,0.52,True,2115,Strongly urban,1.0,58.0,59,5.4,,,,False,3376
191,Bennekel-Oost,2020,3.99165384369719,-0.110611007446491,-0.0080389718601154,-0.104810309121536,-0.0542277397493796,0.0872212789952311,-0.0307552657106912,True,0.4,0.4,4.1,2.6,1.9,2.3,2.5,0.7,0.4,0.3,0.5,1.6,1.1,4.3,0.4,0.3,4.3,0.4,0.4,0.4,1.2,2.4,3.8,0.11,0.38,0.51,1628.0,0.97,207,0.35,0.3,6.2,0.04,0.01,0.03,0.35,0.07,0.29,0.22,0.15,0.49,True,2189,Strongly urban,1.0,58.0,59,5.5,,,,False,3402
192,Bennekel-Oost,2021,,,,,,,,,0.4,0.4,3.7,2.6,1.9,2.3,2.5,0.7,0.4,0.3,0.5,1.5,1.1,4.3,0.4,0.3,4.3,0.4,0.4,0.4,1.2,2.4,3.8,0.11,0.38,0.51,1629.0,0.96,225,0.28,0.25,6.6,0.04,0,0.04,0.38,0.04,0.23,0.18,0.09,0.47,True,2221,Strongly urban,1.0,58.0,59,5.4,,,,False,3328
193,Bennekel-Oost,2022,4.00379695807276,-0.0984678930709289,-0.0006666466689273,-0.0934220527897698,-0.0486532419308152,0.0825289148807568,-0.0382548665621737,True,0.4,0.4,3.9,3.2,2,2.3,3,0.7,0.4,0.3,0.5,1.6,1.2,4.3,0.4,0.4,4.3,0.5,0.5,0.5,1.3,2.4,4,0.11,0.38,0.51,1630.0,0.97,257,0.32,0.22,6.8,0.07,0.01,0.06,0.37,0.04,0.26,0.21,0.1,0.49,True,2234,Strongly urban,2.0,57.0,59,5.2,,,,False,3341
194,Bennekel-Oost,2023,,,,,,,,,0.4,0.4,3.9,3.2,1.7,2.3,3,0.7,0.5,0.3,0.5,1.6,1.2,4.4,0.4,0.4,4.4,0.5,0.5,0.5,1.3,2.4,4,0.12,0.38,0.51,1632.0,0.97,299,0.37,0.21,6.9,0.08,0.03,0.06,0.37,0.05,0.26,0.2,0.09,0.48,True,2257,Strongly urban,2.0,57.0,59,5,0.24,0.11,0.27,True,3332
195,Bennekel-Oost,2024,4.00741152855149,-0.0948533225921937,-0.0046999132622864,-0.0766376454086594,-0.0507261535192581,0.077040090981595,-0.039829701383585,True,0.4,0.4,4.3,3.4,1.7,2.3,3,0.8,0.5,0.3,0.5,1.5,1.2,4.1,0.4,0.5,4.1,0.5,0.5,0.5,1.3,2.4,4,0.12,0.38,0.5,1641.0,0.97,301,0.38,0.23,6.7,0.07,0.01,0.05,0.35,0.06,0.23,0.15,0.09,0.49,True,2271,Strongly urban,2.0,57.0,59,5.3,0.23,0.09,0.37,True,3348
196,Bennekel-Oost,2025,,,,,,,,,0.4,0.4,4.3,3.4,.,.,3,0.8,0.5,0.3,0.5,1.5,1.2,.,0.4,0.5,4.1,0.5,0.5,0.5,.,2.4,3.6,0.1,0.39,0.51,1639.0,0.97,301,0.41,0.28,6.8,0.04,0,0.02,0.37,0.09,0.27,0.13,0.06,0.56,True,2288,Strongly urban,2.0,57.0,59,5.3,0.29,0.16,0.4,True,3305
207,"Bennekel-West, Gagelbosch",2014,3.97645339697357,-0.125811454170119,-0.0095213538927649,-0.0831096487799864,-0.0586056722414104,0.053307311722448,-0.0278820909784059,True,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.32,0.46,1528.0,0.96,.,,,,0.07,0,0.03,0.13,0.04,0.25,0.23,0.11,0.38,False,2139,Strongly urban,1.0,60.0,.,,,,,,3258
208,"Bennekel-West, Gagelbosch",2015,,,,,,,,,0.8,0.4,3.5,3.1,2.2,3.6,3,1.1,0.5,0.4,0.8,2,1.6,3.1,0.5,0.6,1.9,0.6,0.5,0.6,0.9,1.8,4.1,0.22,0.32,0.46,1528.0,0.97,.,,,,0.03,0,0.06,0.13,0.1,0.29,0.13,0.13,0.41,False,2242,Strongly urban,1.0,60.0,61,,,,,,3263
209,"Bennekel-West, Gagelbosch",2016,3.99180505207929,-0.110459799064397,,,,,,False,0.8,0.4,3.5,3.1,2.6,2.9,3,1.1,0.5,0.4,0.7,2,1.6,3.1,0.5,0.6,3.3,0.6,0.5,0.6,0.9,1.8,4.1,0.22,0.32,0.46,1529.0,0.97,168,,,,0.04,0,0.07,0.12,0.07,0.2,0.12,0.1,0.32,False,2273,Strongly urban,1.0,60.0,61,,,,,,3253
210,"Bennekel-West, Gagelbosch",2017,,,,,,,,,0.8,0.4,3.4,3.1,2.6,2.9,3,1.2,0.5,0.4,0.7,2,1.6,.,0.5,0.5,3,0.6,0.5,0.6,0.9,1.8,4.3,0.22,0.32,0.45,1530.0,0.97,160,,,,0.02,0.01,0.03,0.15,0.06,0.28,0.1,0.06,0.41,False,2276,Strongly urban,1.0,60.0,.,,,,,,3254
211,"Bennekel-West, Gagelbosch",2018,3.97828259823742,-0.123982252906267,-0.0192234411325461,-0.0716736073564878,-0.0566407548125992,0.0576463117097127,-0.0340907613143464,True,0.8,0.4,3.4,3.1,2.6,2.9,3,1.2,0.5,0.5,0.7,2,1.6,3,0.5,0.6,3,0.6,0.5,0.6,0.9,1.8,4.3,0.22,0.29,0.48,1691.0,0.97,183,0.37,0.25,5.9,0.06,0.03,0.02,0.28,0.08,0.32,0.15,0.16,0.48,True,2357,Strongly urban,1.0,60.0,61,5.4,,,,False,3441
212,"Bennekel-West, Gagelbosch",2019,,,,,,,,,0.8,0.7,3.5,3.2,2.6,2.9,3.4,1.2,0.5,0.5,0.7,2,1.6,3.1,0.5,0.6,3.6,0.6,0.5,0.6,1.1,1.8,4.3,0.21,0.3,0.49,1691.0,0.96,202,0.44,0.3,5.9,0.05,0.02,0.02,0.29,0.09,0.35,0.24,0.18,0.52,True,2372,Strongly urban,1.0,60.0,61,5.4,,,,False,3399
213,"Bennekel-West, Gagelbosch",2020,4.00030041565315,-0.101964435490533,-0.0138203119459407,-0.0825121934070252,-0.0562283200613896,0.0676046384290296,-0.0170082485052073,True,0.8,0.5,3.5,3.2,2.6,2.9,3,1.2,0.5,0.4,0.7,2,1.6,3.6,0.5,0.6,3.6,0.6,0.5,0.6,1.1,1.8,4.3,0.21,0.31,0.49,1696.0,0.97,218,0.35,0.3,6.2,0.04,0.01,0.03,0.35,0.07,0.29,0.22,0.15,0.49,True,2397,Strongly urban,1.0,60.0,61,5.5,,,,False,3388
214,"Bennekel-West, Gagelbosch",2021,,,,,,,,,0.8,0.5,3.5,3.2,2.6,3,3,1.2,0.5,0.4,0.7,2,1.6,3.6,0.5,0.6,3.6,0.6,0.5,0.6,1.1,1.8,4.3,0.21,0.3,0.48,1700.0,0.96,237,0.28,0.25,6.6,0.04,0,0.04,0.38,0.04,0.23,0.18,0.09,0.47,True,2402,Strongly urban,1.0,60.0,61,5.4,,,,False,3326
215,"Bennekel-West, Gagelbosch",2022,4.03692568012307,-0.0653391710206176,-0.0099601298633124,-0.0457506787756028,-0.050099900891357,0.0645853225754059,-0.0241137840657513,True,0.9,0.5,3.6,3.6,2.6,3,3.4,1.2,0.5,0.5,0.7,2.1,1.6,3.7,0.5,0.9,3.7,0.6,0.6,0.6,1.3,1.8,4.4,0.21,0.31,0.48,1707.0,0.95,268,0.32,0.22,6.8,0.07,0.01,0.06,0.37,0.04,0.26,0.21,0.1,0.49,True,2409,Strongly urban,1.0,60.0,61,5.2,,,,False,3318
216,"Bennekel-West, Gagelbosch",2023,,,,,,,,,0.9,0.5,3.6,3.6,2.3,3,3.5,1.2,0.5,0.5,0.7,2.1,1.6,3.7,0.5,0.9,3.7,0.6,0.6,0.6,1.3,1.8,4.4,0.22,0.3,0.48,1709.0,0.96,310,0.37,0.21,6.9,0.08,0.03,0.06,0.37,0.05,0.26,0.2,0.09,0.48,True,2412,Strongly urban,1.0,60.0,61,5,0.24,0.11,0.27,True,3344
217,"Bennekel-West, Gagelbosch",2024,4.01911076760166,-0.0831540835420283,-0.0159170570732884,-0.0452625565982621,-0.05210695479996,0.0593839158977527,-0.0292514309682707,True,0.9,0.5,3.6,3.9,2.3,3,3.5,1.3,0.5,0.5,0.7,1.9,1.6,3.6,0.5,0.9,3.6,0.6,0.6,0.6,1.3,1.8,4.4,0.21,0.31,0.47,1709.0,0.96,315,0.38,0.23,6.7,0.07,0.01,0.05,0.35,0.06,0.23,0.15,0.09,0.49,True,2407,Strongly urban,1.0,60.0,61,5.3,0.23,0.09,0.37,True,3342
218,"Bennekel-West, Gagelbosch",2025,,,,,,,,,0.9,0.5,3.6,3.8,.,.,3.5,1.3,0.5,0.5,0.7,1.9,1.6,.,0.5,0.9,3.6,0.6,0.6,0.6,.,1.8,4.1,0.2,0.32,0.48,1745.0,0.96,315,0.41,0.28,6.8,0.04,0,0.02,0.37,0.09,0.27,0.13,0.06,0.56,True,2426,Strongly urban,1.0,60.0,61,5.3,0.29,0.16,0.4,True,3374
229,Bergen,2014,4.08717692203181,-0.0150879291118801,-0.0213901169238156,-0.120160282565856,-0.0251420344745665,0.194714047972303,-0.0431095431199452,True,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.47,0.11,1243.0,0.9,.,,,,0.03,0.02,0.09,0.32,0.17,0.13,0.19,0.05,0.5,False,3551,Very strongly urban,0.0,34.0,.,,,,,,2394
230,Bergen,2015,,,,,,,,,0.6,0.2,5.4,0.6,0.5,1.1,0.5,1.9,0.2,0.2,0.1,2,2.9,3.7,0.3,0.4,2.9,0.4,0.4,0.4,1.2,3.6,1.5,0.42,0.46,0.11,1243.0,0.91,.,,,,0.01,0,0.16,0.24,0.22,0.11,0.2,0.03,0.46,False,3605,Very strongly urban,0.0,34.0,35,,,,,,2479
